10.200000000000001 -0.48600000000000165 -0.18000000000000158 10.200000000000001
10.5 -0.7440000000000017 -0.4500000000000016 10.5
10.8 -1.0020000000000033 -0.7200000000000032 10.8
11.1 -1.2600000000000033 -0.9900000000000032 11.1
11.4 -1.518000000000005 -1.2600000000000047 11.4
11.7 -1.7760000000000051 -1.5300000000000047 11.7
12.0 -2.034000000000007 -1.8000000000000063 12.0
12.3 -2.2920000000000083 -2.070000000000008 12.3
12.6 -2.5500000000000087 -2.340000000000008 12.6
12.9 -2.80800000000001 -2.6100000000000096 12.9
13.2 -3.06600000000001 -2.8800000000000097 13.2
13.5 -3.324000000000012 -3.150000000000011 13.5
13.8 -3.5820000000000136 -3.420000000000013 13.8
14.100000000000001 -3.840000000000015 -3.690000000000014 14.100000000000001
14.4 -4.098000000000015 -3.960000000000014 14.4
14.7 -4.356000000000015 -4.230000000000015 14.7
15.0 -4.614000000000017 -4.500000000000016 15.0
15.3 -4.872000000000018 -4.770000000000017 15.3
15.600000000000001 -5.130000000000019 -5.040000000000019 15.600000000000001
15.9 -5.388000000000019 -5.310000000000019 15.9
16.2 -5.6460000000000194 -5.580000000000019 16.2
16.5 -5.904000000000021 -5.85000000000002 16.5
16.8 -6.162000000000023 -6.120000000000022 16.8
17.1 -6.420000000000025 -6.390000000000024 17.1
17.4 -6.678000000000023 -6.660000000000022 17.4
17.7 -6.936000000000025 -6.930000000000024 17.7
18.0 -7.194000000000027 -7.200000000000025 18.0
18.3 -7.4520000000000275 -7.470000000000026 18.3
18.6 -7.710000000000029 -7.740000000000029 18.6
18.9 -7.968000000000028 -8.010000000000026 18.9
19.2 -8.22600000000003 -8.280000000000028 19.2
19.5 -8.484000000000032 -8.55000000000003 19.5
19.8 -8.742000000000033 -8.820000000000032 19.8
20.1 -9.000000000000034 -9.090000000000034 20.1
20.4 -9.258000000000033 -9.360000000000031 20.4
20.7 -9.516000000000036 -9.630000000000033 20.7
21.0 -9.774000000000036 -9.900000000000034 21.0
21.3 -10.032000000000037 -10.170000000000035 21.3
21.6 -10.29000000000004 -10.440000000000039 21.6
21.9 -10.548000000000037 -10.710000000000036 21.9
22.2 -10.80600000000004 -10.980000000000038 22.2
22.5 -11.064000000000041 -11.250000000000039 22.5
22.8 -11.322000000000044 -11.52000000000004 22.8
23.1 -11.580000000000044 -11.790000000000042 23.1
23.4 -11.838000000000044 -12.060000000000041 23.4
23.7 -12.096000000000044 -12.330000000000043 23.7
24.0 -12.354000000000045 -12.600000000000044 24.0
24.299999999999997 -12.612000000000045 -12.870000000000042 24.299999999999997
24.6 -12.870000000000049 -13.140000000000047 24.6
24.9 -13.128000000000048 -13.410000000000046 24.9
