6.2855000000000025 2.3979999999999997 5.235 12.100000000000001
5.717000000000008 2.463999999999999 5.34 12.4
5.14850000000001 2.529999999999999 5.444999999999999 12.700000000000001
4.580000000000016 2.5959999999999983 5.549999999999999 13.0
4.0115000000000185 2.661999999999998 5.654999999999999 13.3
3.4430000000000205 2.7279999999999984 5.76 13.600000000000001
2.8745000000000265 2.793999999999998 5.864999999999998 13.9
2.3060000000000285 2.8599999999999977 5.969999999999999 14.200000000000001
1.7375000000000345 2.925999999999997 6.074999999999998 14.5
1.169000000000037 2.991999999999997 6.179999999999998 14.8
0.6005000000000393 3.0579999999999967 6.284999999999998 15.100000000000001
0.03200000000004444 3.123999999999996 6.389999999999998 15.4
-0.5364999999999531 3.189999999999996 6.494999999999998 15.700000000000001
-1.1049999999999471 3.255999999999996 6.599999999999998 16.0
-1.6734999999999447 3.3219999999999956 6.704999999999998 16.3
-2.241999999999943 3.3879999999999955 6.809999999999998 16.6
-2.8104999999999345 3.4539999999999944 6.9149999999999965 16.9
-3.378999999999931 3.5199999999999942 7.019999999999997 17.2
-3.9474999999999296 3.585999999999994 7.1249999999999964 17.5
-4.515999999999926 3.651999999999994 7.229999999999997 17.8
-5.084499999999925 3.7179999999999938 7.334999999999997 18.1
-5.652999999999916 3.7839999999999927 7.439999999999996 18.4
-6.221499999999913 3.8499999999999925 7.544999999999996 18.7
-6.789999999999911 3.9159999999999924 7.649999999999997 19.0
-7.358499999999908 3.9819999999999927 7.754999999999996 19.3
-7.926999999999906 4.047999999999993 7.859999999999996 19.6
-8.495499999999897 4.113999999999992 7.964999999999995 19.9
-9.0639999999999 4.179999999999993 8.069999999999997 20.200000000000003
-9.632499999999894 4.245999999999992 8.174999999999995 20.5
-10.20099999999989 4.311999999999991 8.279999999999996 20.8
-10.769499999999887 4.377999999999991 8.384999999999996 21.1
-11.33799999999988 4.44399999999999 8.489999999999995 21.4
-11.906499999999884 4.509999999999991 8.594999999999995 21.700000000000003
-12.474999999999874 4.57599999999999 8.699999999999996 22.0
-13.043499999999874 4.64199999999999 8.804999999999994 22.3
-13.61199999999987 4.7079999999999895 8.909999999999995 22.6
-14.18049999999986 4.7739999999999885 9.014999999999993 22.9
-14.748999999999867 4.839999999999989 9.119999999999996 23.200000000000003
-15.317499999999857 4.905999999999988 9.224999999999994 23.5
-15.885999999999854 4.971999999999988 9.329999999999995 23.8
-16.454499999999854 5.037999999999988 9.434999999999995 24.1
-17.022999999999843 5.103999999999987 9.539999999999992 24.4
-17.591499999999847 5.1699999999999875 9.644999999999994 24.700000000000003
-18.159999999999837 5.235999999999986 9.749999999999993 25.0
-18.728499999999837 5.301999999999987 9.854999999999993 25.3
-19.296999999999834 5.367999999999986 9.959999999999994 25.6
-19.865499999999823 5.433999999999985 10.064999999999992 25.9
-20.433999999999823 5.499999999999986 10.169999999999993 26.2
-21.00249999999982 5.565999999999986 10.274999999999991 26.5
-21.570999999999817 5.6319999999999855 10.379999999999992 26.8
